station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
356,Bialystoker Pl & Delancey St,5335.03,40.71622644,-73.98261206,71,"KEY,CREDITCARD",23,false,9,0,14,0,true,true,true,false,2019-09-02 00:00:00
419,Carlton Ave & Park Ave,4732.04,40.69580705,-73.97355569,71,"KEY,CREDITCARD",23,false,9,0,14,0,true,true,true,false,2019-09-02 00:00:00
3749,Lexington Ave & E 36 St,6313.10,40.747573958954796,-73.9788007736206,71,"KEY,CREDITCARD",23,false,9,0,14,0,true,true,true,false,2019-09-02 00:00:00
3571,Bedford Ave & Bergen St,4066.15,40.676368,-73.952918,71,"KEY,CREDITCARD",24,false,9,3,12,0,true,true,true,false,2019-09-02 00:00:00
3676,Van Brunt St & Van Dyke St,4095.10,40.6758329439129,-74.014726281166077,71,"KEY,CREDITCARD",24,false,9,3,12,0,true,true,true,false,2019-09-01 00:00:00
3766,Sharon St & Olive St,5323.05,40.715353,-73.93856,71,"KEY,CREDITCARD",24,false,9,1,14,0,true,true,true,false,2019-09-02 00:00:00
3303,Butler St & Court St,4339.01,40.6849894,-73.99440329,71,"KEY,CREDITCARD",25,false,9,1,15,0,true,true,true,false,2019-09-01 00:00:00
3207,Oakland Ave,JC022,40.7376037,-74.0524783,70,"KEY,CREDITCARD",26,false,9,2,15,0,true,true,true,false,2019-09-01 00:00:00
3067,Broadway & Whipple St,4883.03,40.7016657,-73.9437303,71,"KEY,CREDITCARD",27,false,9,0,18,0,true,true,true,false,2019-09-01 00:00:00
432,E 7 St & Avenue A,5626.07,40.72621788,-73.98379855,71,"KEY,CREDITCARD",31,false,9,2,20,0,true,true,false,false,2019-09-02 00:00:00
244,Willoughby Ave & Hall St,4611.03,40.69196035,-73.96536851,71,"KEY,CREDITCARD",31,false,9,0,22,0,true,true,true,false,2019-09-02 00:00:00
447,8 Ave & W 52 St,6816.07,40.76370739,-73.9851615,71,"KEY,CREDITCARD",31,false,9,2,20,0,true,true,true,false,2019-09-02 00:00:00
3158,W 63 St & Broadway,7052.01,40.77163851,-73.98261428,71,"KEY,CREDITCARD",31,false,9,2,20,0,true,true,true,false,2019-09-02 00:00:00
3242,Schermerhorn St & Court St,4565.04,40.691029256779679,-73.991833627223969,71,"KEY,CREDITCARD",39,false,9,0,30,0,true,true,true,false,2019-09-02 00:00:00
3372,E 74 St & 1 Ave,6953.08,40.7689738,-73.95482273,71,"KEY,CREDITCARD",39,false,9,0,30,0,true,true,true,false,2019-09-02 00:00:00
3686,Gansevoort St & Hudson St,6072.14,40.739448201304036,-74.005070328712463,71,"KEY,CREDITCARD",39,false,9,0,30,0,true,true,true,false,2019-09-02 00:00:00
3068,Humboldt St & Varet St,4956.02,40.7031724,-73.940636,71,"KEY,CREDITCARD",42,false,9,0,33,0,true,true,true,false,2019-09-02 00:00:00
3295,Central Park W & W 96 St,7499.05,40.79127,-73.964839,71,"KEY,CREDITCARD",59,true,9,1,49,0,true,true,true,true,2019-09-02 00:00:00
3687,E 33 St & 1 Ave,6197.08,40.74322681432173,-73.974497839808464,71,"KEY,CREDITCARD",59,false,9,0,50,0,true,true,true,false,2019-09-02 00:00:00
3679,Bergen Ave,JC095,40.722103786686034,-74.071455001831055,70,"KEY,CREDITCARD",14,false,10,0,4,0,true,true,true,false,2019-09-01 00:00:00
3559,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,71,"KEY,CREDITCARD",19,false,10,2,7,0,true,true,true,false,2019-09-01 00:00:00
3661,Montgomery St & Franklin Ave,3776.05,40.666439306870814,-73.9605563879013,71,"KEY,CREDITCARD",19,false,10,0,9,0,true,true,true,false,2019-09-02 00:00:00
3311,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,"KEY,CREDITCARD",21,false,10,1,10,0,true,true,true,false,2019-09-01 00:00:00
302,Avenue D & E 3 St,5436.09,40.72082834,-73.97793172,71,"KEY,CREDITCARD",23,false,10,1,12,0,true,true,true,false,2019-09-02 00:00:00
3310,14 St & 7 Ave,3731.11,40.663779,-73.98396846,71,"KEY,CREDITCARD",24,false,10,2,12,0,true,true,true,false,2019-09-02 00:00:00
3085,Roebling St & N 4 St,5267.09,40.71469,-73.95739,71,"KEY,CREDITCARD",25,false,10,3,12,0,true,true,true,false,2019-09-02 00:00:00
3321,Clinton St & Union St,4266.03,40.6831164,-73.99785267,71,"KEY,CREDITCARD",25,false,10,0,15,0,true,true,true,false,2019-09-02 00:00:00
3095,Graham Ave & Herbert St,5403.05,40.71929301,-73.94500379,71,"KEY,CREDITCARD",26,false,10,0,16,0,true,true,true,false,2019-09-02 00:00:00
3124,46 Ave & 5 St,6286.02,40.74731,-73.95451,71,"KEY,CREDITCARD",27,false,10,1,16,0,true,true,true,false,2019-09-02 00:00:00
3674,Jay St & York St,4895.09,40.701403172577244,-73.986726701259613,71,"KEY,CREDITCARD",27,false,10,2,15,0,true,true,false,false,2019-09-02 00:00:00
3771,McKibbin St & Bogart St,5059.02,40.706237,-73.933871,71,"KEY,CREDITCARD",30,false,10,1,19,0,true,true,true,false,2019-09-02 00:00:00
3675,3 Ave & E 95 St,7365.15,40.784596798848916,-73.949685394763947,71,"KEY,CREDITCARD",31,false,10,0,21,0,true,true,true,false,2019-09-01 00:00:00
325,E 19 St & 3 Ave,5938.01,40.73624527,-73.98473765,71,"KEY,CREDITCARD",35,false,10,0,25,0,true,true,true,false,2019-09-02 00:00:00
518,E 39 St & 2 Ave,6345.01,40.74780373,-73.9734419,71,"KEY,CREDITCARD",39,false,10,1,28,0,true,true,true,false,2019-09-02 00:00:00
3437,Riverside Dr & W 91 St,7524.16,40.793134809866629,-73.977003693580627,71,"KEY,CREDITCARD",39,false,10,1,28,0,true,true,true,false,2019-09-02 00:00:00
3139,E 72 St & Park Ave,6998.08,40.771182875406581,-73.964094221591949,71,"KEY,CREDITCARD",43,false,10,0,33,0,true,true,true,false,2019-09-01 00:00:00
3734,E 58 St &  1 Ave (NW Corner),6723.10,40.759125,-73.962658,71,"KEY,CREDITCARD",50,false,10,0,40,0,true,true,true,false,2019-09-02 00:00:00
442,W 27 St & 7 Ave,6247.06,40.746647,-73.993915,71,"KEY,CREDITCARD",51,false,10,0,41,0,true,true,true,false,2019-09-02 00:00:00
3270,Jersey & 6th St,JC027,40.725289107811321,-74.045571684837341,70,"KEY,CREDITCARD",14,false,11,1,2,0,true,true,true,false,2019-09-02 00:00:00
3277,Communipaw & Berry Lane,JC084,40.714358368704268,-74.066610932350159,70,"KEY,CREDITCARD",14,false,11,0,3,0,true,true,true,false,2019-09-01 00:00:00
3280,Astor Place,JC077,40.719282200707021,-74.071261882781982,70,"KEY,CREDITCARD",14,false,11,0,3,0,true,true,true,false,2019-09-01 00:00:00
3046,Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,71,"KEY,CREDITCARD",19,false,11,1,7,0,true,true,true,false,2019-09-02 00:00:00
3066,Tompkins Ave & Hopkins St,4850.04,40.69957608,-73.94708417,71,"KEY,CREDITCARD",19,false,11,0,8,0,true,true,true,false,2019-09-02 00:00:00
3241,Monroe St & Tompkins Ave,4434.06,40.686203,-73.944694,71,"KEY,CREDITCARD",19,false,11,1,7,0,true,true,true,false,2019-09-02 00:00:00
3691,28 Ave & 44 St,6879.04,40.76408932350688,-73.910651206970215,71,"KEY,CREDITCARD",19,false,11,0,8,0,true,true,true,false,2019-09-02 00:00:00
3773,Knickerbocker Ave & Thames St,5018.06,40.70539,-73.92976,71,"KEY,CREDITCARD",20,false,11,1,8,0,true,true,true,false,2019-09-02 00:00:00
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"KEY,CREDITCARD",22,false,11,0,11,0,true,true,true,false,2019-09-02 00:00:00
3214,Essex Light Rail,JC038,40.7127742,-74.0364857,70,"KEY,CREDITCARD",22,false,11,1,10,0,true,true,true,false,2019-09-01 00:00:00
418,Front St & Gold St,4927.04,40.70224,-73.982578,71,"KEY,CREDITCARD",23,false,11,1,11,0,true,true,true,false,2019-09-02 00:00:00
3293,W 92 St & Broadway,7502.01,40.7921,-73.9739,71,"KEY,CREDITCARD",24,false,11,0,13,0,true,true,true,false,2019-09-02 00:00:00
3276,Marin Light Rail,JC013,40.714584035358932,-74.042817056179047,70,"KEY,CREDITCARD",26,false,11,1,14,0,true,true,true,false,2019-09-02 00:00:00
3365,3 St & 7 Ave,3905.15,40.6703837,-73.97839676,71,"KEY,CREDITCARD",27,false,11,0,16,0,true,true,true,false,2019-09-02 00:00:00
3610,Vernon Blvd & 30 Rd,7003.03,40.770845,-73.934171,71,"KEY,CREDITCARD",27,true,11,0,16,0,true,true,true,true,2019-09-02 00:00:00
385,E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308,71,"KEY,CREDITCARD",29,false,11,0,18,0,true,true,true,false,2019-09-02 00:00:00
174,E 25 St & 1 Ave,6004.07,40.7381765,-73.97738662,71,"KEY,CREDITCARD",30,false,11,0,19,0,true,true,true,false,2019-09-02 00:00:00
224,Spruce St & Nassau St,5137.10,40.71146364,-74.00552427,71,"KEY,CREDITCARD",31,true,11,0,20,0,true,true,true,true,2019-09-02 00:00:00
223,W 13 St & 7 Ave,6030.04,40.73781509,-73.99994661,71,"KEY,CREDITCARD",33,false,11,1,21,0,true,true,true,false,2019-09-02 00:00:00
2022,E 60 St & York Ave,6682.08,40.759107,-73.959223,71,"KEY,CREDITCARD",33,false,11,1,21,0,true,true,true,false,2019-09-02 00:00:00
493,W 45 St & 6 Ave,6593.13,40.7568001,-73.98291153,71,"KEY,CREDITCARD",34,false,11,1,22,0,true,true,true,false,2019-09-02 00:00:00
3331,Riverside Dr & W 104 St,7623.13,40.8013434,-73.9711457439,71,"KEY,CREDITCARD",39,true,11,1,27,0,true,true,true,true,2019-09-02 00:00:00
496,E 16 St & 5 Ave,6022.04,40.73726186,-73.99238967,71,"KEY,CREDITCARD",47,false,11,1,35,0,true,true,true,false,2019-09-02 00:00:00
3412,Pacific St & Nevins St,4362.04,40.6853761,-73.98302136,71,"KEY,CREDITCARD",18,false,12,0,6,0,true,true,true,false,2019-09-01 00:00:00
3449,Eckford St & Engert Ave,5512.05,40.721462562298164,-73.948009014129639,71,"KEY,CREDITCARD",18,false,12,0,6,0,true,true,true,false,2019-09-02 00:00:00
3255,8 Ave & W 31 St,6450.05,40.7505853470215,-73.9946848154068,71,"KEY,CREDITCARD",19,false,12,0,7,0,true,true,false,false,2019-09-02 00:00:00
119,Park Ave & St Edwards St,4700.06,40.69608941,-73.97803415,71,"KEY,CREDITCARD",19,false,12,0,7,0,true,true,true,false,2019-09-02 00:00:00
3575,Crescent St & 34 Ave,6759.15,40.76108,-73.930562,71,"KEY,CREDITCARD",19,false,12,0,7,0,true,true,true,false,2019-09-01 00:00:00
276,Duane St & Greenwich St,5400.08,40.71748752,-74.0104554,71,"KEY,CREDITCARD",25,false,12,0,13,0,true,true,true,false,2019-09-02 00:00:00
251,Mott St & Prince St,5561.04,40.72317958,-73.99480012,71,"KEY,CREDITCARD",27,false,12,0,15,0,true,true,true,false,2019-09-02 00:00:00
335,Washington Pl & Broadway,5755.01,40.72903917,-73.99404649,71,"KEY,CREDITCARD",27,false,12,0,15,0,true,true,true,false,2019-09-02 00:00:00
3544,Underhill Ave & Pacific St,4231.04,40.6804836,-73.9646795,71,"KEY,CREDITCARD",27,false,12,0,15,0,true,true,true,false,2019-09-02 00:00:00
315,South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227,71,"KEY,CREDITCARD",29,true,12,1,16,0,true,true,true,true,2019-09-02 00:00:00
540,Lexington Ave & E 29 St,6164.09,40.743115553764859,-73.982153534889221,71,"KEY,CREDITCARD",30,false,12,1,17,0,true,true,true,false,2019-09-02 00:00:00
239,Willoughby St & Fleet St,4628.05,40.69196566,-73.9813018,71,"KEY,CREDITCARD",31,false,12,0,19,0,true,true,true,false,2019-09-02 00:00:00
3077,Stagg St & Union Ave,5117.05,40.70877084,-73.95095259,71,"KEY,CREDITCARD",33,false,12,3,18,0,true,true,true,false,2019-09-02 00:00:00
394,E 9 St & Avenue C,5616.01,40.72521311,-73.97768752,71,"KEY,CREDITCARD",34,false,12,0,22,0,true,true,true,false,2019-09-02 00:00:00
3463,E 16 St & Irving Pl,5938.11,40.735367055605394,-73.987973928451538,71,"KEY,CREDITCARD",37,false,12,2,23,0,true,true,true,false,2019-09-02 00:00:00
3160,Central Park West & W 76 St,7253.04,40.77896784,-73.97374737,71,"KEY,CREDITCARD",39,true,12,0,27,0,true,true,true,true,2019-09-02 00:00:00
3724,7 Ave & Central Park South,6912.01,40.7667405590595,-73.9790689945221,71,"KEY,CREDITCARD",39,false,12,4,23,0,true,true,true,false,2019-09-02 00:00:00
3440,Fulton St & Adams St,4637.06,40.692418292578466,-73.989494740962982,71,"KEY,CREDITCARD",43,false,12,0,31,0,true,true,true,false,2019-09-02 00:00:00
164,E 47 St & 2 Ave,6498.10,40.75323098,-73.97032517,71,"KEY,CREDITCARD",47,false,12,1,34,0,true,true,true,false,2019-09-02 00:00:00
377,6 Ave & Canal St,5500.07,40.72243797,-74.00566443,71,"KEY,CREDITCARD",47,false,12,1,34,0,true,true,true,false,2019-09-02 00:00:00
3287,W 87 St & West End Ave,7484.05,40.789622,-73.97757,71,"KEY,CREDITCARD",47,false,12,0,35,0,true,true,true,false,2019-09-02 00:00:00
293,Lafayette St & E 8 St,5788.13,40.730206605299543,-73.991026282310486,71,"KEY,CREDITCARD",55,false,12,3,40,0,true,true,true,false,2019-09-02 00:00:00
3140,1 Ave & E 78 St,7020.09,40.77140426,-73.9535166,71,"KEY,CREDITCARD",55,false,12,1,41,1,true,true,true,false,2019-09-02 00:00:00
474,5 Ave & E 29 St,6248.06,40.7451677,-73.98683077,71,"KEY,CREDITCARD",56,false,12,0,44,0,true,true,true,false,2019-09-02 00:00:00
362,Broadway & W 37 St,6441.02,40.75172632,-73.98753523,71,"KEY,CREDITCARD",57,false,12,0,45,0,true,true,true,false,2019-09-02 00:00:00
237,E 11 St & 2 Ave,5746.04,40.73047309,-73.98672378,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-02 00:00:00
289,Monroe St & Classon Ave,4336.01,40.6845683,-73.95881081,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-02 00:00:00
373,Willoughby Ave & Walworth St,4634.02,40.69331716,-73.95381995,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-02 00:00:00
3515,24 Ave & 26 St,7152.10,40.774591,-73.918544,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-02 00:00:00
3530,Crescent St & Ditmars Blvd,7233.05,40.7787185,-73.9145645,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-01 00:00:00
3565,36 Ave & 10 St,6737.03,40.7614376,-73.9411265,71,"KEY,CREDITCARD",19,false,13,1,5,0,true,true,true,false,2019-09-02 00:00:00
3704,47 Ave & Skillman Ave,6237.01,40.7437524099784,-73.941764831542969,71,"KEY,CREDITCARD",19,false,13,0,6,0,true,true,true,false,2019-09-01 00:00:00
3430,Richardson St & N Henry St,5433.03,40.719078911795641,-73.94223690032959,71,"KEY,CREDITCARD",25,false,13,0,12,0,true,true,true,false,2019-09-02 00:00:00
280,E 10 St & 5 Ave,5872.08,40.73331967,-73.99510132,71,"KEY,CREDITCARD",31,false,13,0,18,0,true,true,true,false,2019-09-02 00:00:00
516,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,71,"KEY,CREDITCARD",31,false,13,0,18,0,true,true,true,false,2019-09-02 00:00:00
3307,West End Ave & W 94 St,7524.09,40.7941654,-73.974124,71,"KEY,CREDITCARD",31,false,13,0,18,0,true,true,true,false,2019-09-02 00:00:00
3508,St Nicholas Ave & Manhattan Ave,7723.01,40.809725,-73.953149,71,"KEY,CREDITCARD",31,false,13,0,18,0,true,true,true,false,2019-09-02 00:00:00
466,W 25 St & 6 Ave,6215.04,40.74395411,-73.99144871,71,"KEY,CREDITCARD",35,false,13,0,13,9,true,true,true,false,2019-09-02 00:00:00
532,S 5 Pl & S 5 St,5125.03,40.710451,-73.960876,71,"KEY,CREDITCARD",43,true,13,1,29,0,true,true,true,true,2019-09-02 00:00:00
546,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,"KEY,CREDITCARD",45,false,13,1,31,0,true,true,true,false,2019-09-02 00:00:00
522,E 51 St & Lexington Ave,6659.01,40.75714758,-73.97207836,71,"KEY,CREDITCARD",51,false,13,3,35,0,true,true,true,false,2019-09-02 00:00:00
3641,Broadway & W 25 St,6173.08,40.742868773121117,-73.98918628692627,71,"KEY,CREDITCARD",54,false,13,1,40,0,true,true,true,false,2019-09-02 00:00:00
3798,W 40 St & 5 Ave,6474.02,40.752269,-73.982079,71,"KEY,CREDITCARD",55,false,13,0,42,0,true,true,true,false,2019-09-02 00:00:00
3323,W 106 St & Central Park West,7606.01,40.7981856,-73.9605909006,71,"KEY,CREDITCARD",59,true,13,1,45,0,true,true,true,true,2019-09-02 00:00:00
3191,Union St,JC051,40.7182113,-74.0836394,70,"KEY,CREDITCARD",18,false,14,0,4,0,true,true,true,false,2019-09-01 00:00:00
144,Nassau St & Navy St,4812.02,40.69839895,-73.98068914,71,"KEY,CREDITCARD",19,false,14,1,4,0,true,true,true,false,2019-09-02 00:00:00
3726,Center Blvd & 51 Ave,6179.07,40.743366080270214,-73.959606885910034,71,"KEY,CREDITCARD",20,false,14,0,6,0,true,true,true,false,2019-09-02 00:00:00
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,"KEY,CREDITCARD",22,false,14,0,8,0,true,true,true,false,2019-09-02 00:00:00
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"KEY,CREDITCARD",25,false,14,1,10,0,true,true,true,false,2019-09-02 00:00:00
297,E 15 St & 3 Ave,5863.07,40.734232,-73.986923,71,"KEY,CREDITCARD",27,false,14,0,13,0,true,true,true,false,2019-09-02 00:00:00
3101,N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,71,"KEY,CREDITCARD",27,false,14,0,13,0,true,true,true,false,2019-09-02 00:00:00
480,W 53 St & 10 Ave,6890.01,40.76669671,-73.99061728,71,"KEY,CREDITCARD",29,false,14,0,15,0,true,true,true,false,2019-09-02 00:00:00
3313,6 Ave & 12 St,3803.05,40.6663181,-73.9854617,71,"KEY,CREDITCARD",29,false,14,0,15,0,true,true,true,false,2019-09-02 00:00:00
502,Henry St & Grand St,5294.04,40.714215,-73.981346,71,"KEY,CREDITCARD",30,false,14,0,16,0,true,true,true,false,2019-09-02 00:00:00
3611,Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,71,"KEY,CREDITCARD",31,false,14,0,17,0,true,true,true,false,2019-09-01 00:00:00
393,E 5 St & Avenue C,5545.04,40.72299208,-73.97995466,71,"KEY,CREDITCARD",37,false,14,0,23,0,true,true,true,false,2019-09-02 00:00:00
526,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,71,"KEY,CREDITCARD",40,false,14,1,25,0,true,true,true,false,2019-09-02 00:00:00
491,E 24 St & Park Ave S,6131.10,40.74096374,-73.98602213,71,"KEY,CREDITCARD",51,false,14,0,37,0,true,true,true,false,2019-09-02 00:00:00
3177,W 84 St & Broadway,7409.08,40.7867947,-73.977112,71,"KEY,CREDITCARD",63,false,14,0,49,0,true,true,true,false,2019-09-02 00:00:00
400,Pitt St & Stanton St,5406.04,40.71926081,-73.98178024,71,"KEY,CREDITCARD",15,false,15,0,0,0,true,true,true,false,2019-09-02 00:00:00
3612,30 Ave & 21 St,6996.01,40.7703743,-73.9286078,71,"KEY,CREDITCARD",15,false,15,0,0,0,true,true,true,false,2019-09-02 00:00:00
3042,Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,71,"KEY,CREDITCARD",19,false,15,0,4,0,true,true,true,false,2019-09-02 00:00:00
3522,37 St & 24 Ave,6981.16,40.7701477,-73.9120938,71,"KEY,CREDITCARD",19,false,15,0,4,0,true,true,true,false,2019-09-01 00:00:00
3607,31 Ave & 14 St,6966.04,40.7682,-73.9322662,71,"KEY,CREDITCARD",19,false,15,0,4,0,true,true,true,false,2019-09-02 00:00:00
3525,23 Ave & 27 St,7178.02,40.776165,-73.9153175,71,"KEY,CREDITCARD",21,false,15,0,6,0,true,true,true,false,2019-09-02 00:00:00
3769,White St & Johnson Ave,5099.03,40.707174,-73.93581,71,"KEY,CREDITCARD",23,false,15,1,7,0,true,true,true,false,2019-09-01 00:00:00
545,E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,71,"KEY,CREDITCARD",27,false,15,2,10,0,true,true,true,false,2019-09-02 00:00:00
3329,Degraw St & Smith St,4298.05,40.6829151,-73.99318208,71,"KEY,CREDITCARD",27,false,15,0,12,0,true,true,true,false,2019-09-02 00:00:00
513,W 56 St & 10 Ave,6955.01,40.768254,-73.988639,71,"KEY,CREDITCARD",29,false,15,0,14,0,true,true,true,false,2019-09-02 00:00:00
536,1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,71,"KEY,CREDITCARD",29,false,15,0,14,0,true,true,true,false,2019-09-02 00:00:00
2000,Front St & Washington St,4936.01,40.70255088,-73.98940236,71,"KEY,CREDITCARD",30,false,15,2,13,0,true,true,true,false,2019-09-02 00:00:00
3639,Harborside,JC104,40.7192517,-74.034234,70,"KEY,CREDITCARD",30,false,15,0,15,0,true,true,true,false,2019-09-02 00:00:00
471,Grand St & Havemeyer St,5267.08,40.71286844,-73.95698119,71,"KEY,CREDITCARD",31,false,15,1,15,0,true,true,true,false,2019-09-02 00:00:00
479,9 Ave & W 45 St,6717.06,40.76019252,-73.9912551,71,"KEY,CREDITCARD",31,false,15,5,11,0,true,true,true,false,2019-09-02 00:00:00
3236,W 42 St & Dyer Ave,6644.07,40.758984813996342,-73.993799686431885,71,"KEY,CREDITCARD",33,false,15,2,16,0,true,true,true,false,2019-09-02 00:00:00
3505,Lexington Ave & E 127 St,7662.13,40.805726,-73.936322,71,"KEY,CREDITCARD",33,false,15,0,18,0,true,true,true,false,2019-09-02 00:00:00
3367,5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,71,"KEY,CREDITCARD",39,true,15,1,23,0,true,true,true,true,2019-09-02 00:00:00
3547,Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,71,"KEY,CREDITCARD",41,false,15,0,26,0,true,true,true,false,2019-09-02 00:00:00
284,Greenwich Ave & 8 Ave,6072.06,40.7390169121,-74.0026376103,71,"KEY,CREDITCARD",43,false,15,2,26,0,true,true,true,false,2019-09-02 00:00:00
3285,W 87 St & Amsterdam Ave,7458.03,40.78839,-73.9747,71,"KEY,CREDITCARD",43,false,15,0,28,0,true,true,true,false,2019-09-02 00:00:00
3292,5 Ave & E 93 St,7372.10,40.7857851,-73.957481,71,"KEY,CREDITCARD",43,true,15,2,26,0,true,true,true,true,2019-09-02 00:00:00
476,E 31 St & 3 Ave,6239.08,40.74394314,-73.97966069,71,"KEY,CREDITCARD",47,false,15,0,32,0,true,true,true,false,2019-09-02 00:00:00
3746,6 Ave & Broome St,5610.09,40.724308321602166,-74.004730358719826,71,"KEY,CREDITCARD",48,false,15,1,32,0,true,true,true,false,2019-09-02 00:00:00
461,E 20 St & 2 Ave,5971.08,40.73587678,-73.98205027,71,"KEY,CREDITCARD",56,false,15,1,40,0,true,true,true,false,2019-09-02 00:00:00
470,W 20 St & 8 Ave,6224.05,40.74345335,-74.00004031,71,"KEY,CREDITCARD",72,false,15,1,56,0,true,true,true,false,2019-09-02 00:00:00
3344,Pioneer St & Van Brunt St,4169.04,40.679043,-74.011169,71,"KEY,CREDITCARD",19,false,16,0,3,0,true,true,true,false,2019-09-02 00:00:00
3348,Coffey St & Conover St,4137.10,40.677236,-74.015665,71,"KEY,CREDITCARD",19,false,16,1,2,0,true,true,true,false,2019-09-02 00:00:00
3392,Commerce St & Van Brunt St,4243.01,40.6812117,-74.00860912,71,"KEY,CREDITCARD",19,false,16,1,2,0,true,true,true,false,2019-09-01 00:00:00
3567,11 St & 35 Ave,6768.04,40.7627442,-73.9391141,71,"KEY,CREDITCARD",19,false,16,0,3,0,true,true,true,false,2019-09-02 00:00:00
3601,Sterling St & Bedford Ave,3665.06,40.6627059,-73.9569115,71,"KEY,CREDITCARD",19,false,16,0,3,0,true,true,true,false,2019-09-02 00:00:00
3759,Irving Ave & Jefferson St,5051.02,40.70538,-73.92535,71,"KEY,CREDITCARD",19,false,16,0,3,0,true,true,true,false,2019-09-02 00:00:00
3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"KEY,CREDITCARD",21,false,16,0,5,0,true,true,true,false,2019-09-01 00:00:00
3497,Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,71,"KEY,CREDITCARD",23,false,16,1,6,0,true,true,true,false,2019-09-02 00:00:00
434,9 Ave & W 18 St,6190.08,40.74317449,-74.00366443,71,"KEY,CREDITCARD",27,false,16,0,11,0,true,true,true,false,2019-09-02 00:00:00
3093,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,"KEY,CREDITCARD",28,false,16,0,12,0,true,true,true,false,2019-09-02 00:00:00
426,West St & Chambers St,5329.03,40.71754834,-74.01322069,71,"KEY,CREDITCARD",29,true,16,1,12,0,true,true,false,true,2019-09-02 00:00:00
3382,Carroll St & Smith St,4225.14,40.680611,-73.99475825,71,"KEY,CREDITCARD",31,false,16,1,14,0,true,true,true,false,2019-09-01 00:00:00
3314,W 95 St & Broadway,7541.01,40.7937704,-73.971888,71,"KEY,CREDITCARD",32,false,16,1,15,0,true,true,true,false,2019-09-02 00:00:00
3791,Hoboken Ave at Monmouth St,JC105,40.735208380453571,-74.046963751316071,70,"KEY,CREDITCARD",32,false,16,0,16,0,true,true,true,false,2019-09-01 00:00:00
3076,Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625,71,"KEY,CREDITCARD",36,false,16,2,18,0,true,true,true,false,2019-09-02 00:00:00
505,6 Ave & W 33 St,6364.07,40.74901271,-73.98848395,71,"KEY,CREDITCARD",39,false,16,0,23,0,true,true,true,false,2019-09-02 00:00:00
3350,W 100 St & Broadway,7580.01,40.7973721,-73.97041192,71,"KEY,CREDITCARD",39,false,16,0,23,0,true,true,true,false,2019-09-02 00:00:00
3141,1 Ave & E 68 St,6822.09,40.76500525,-73.95818491,71,"KEY,CREDITCARD",59,false,16,1,42,0,true,true,true,false,2019-09-02 00:00:00
3193,Lincoln Park,JC053,40.7246050998869,-74.078405946493149,70,"KEY,CREDITCARD",18,false,17,0,1,0,true,true,true,false,2019-09-01 00:00:00
3330,Henry St & Bay St,3972.08,40.6725058,-74.00494695,71,"KEY,CREDITCARD",19,false,17,1,1,0,true,true,true,false,2019-09-02 00:00:00
3395,Henry St & W 9 St,4086.06,40.6763744,-74.00324957,71,"KEY,CREDITCARD",19,false,17,0,2,0,true,true,true,false,2019-09-02 00:00:00
3420,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,71,"KEY,CREDITCARD",21,false,17,3,1,0,true,true,true,false,2019-09-01 00:00:00
157,Henry St & Atlantic Ave,4531.05,40.69089272,-73.99612349,71,"KEY,CREDITCARD",23,false,17,0,6,0,true,true,true,false,2019-09-02 00:00:00
3524,19 St & 24 Ave,7186.15,40.7774552,-73.9225403,71,"KEY,CREDITCARD",23,false,17,0,6,0,true,true,true,false,2019-09-01 00:00:00
